area,perimeter,compactness,elongation,solidity,extent,eccentricity,orientation,fractal_dimension,boundary_roughness,convexity_defects,shape_complexity,texture_contrast,texture_homogeneity,texture_energy,texture_correlation,mean_curvature,curvature_variance,max_curvature,curvature_peaks,multi_scale_area,multi_scale_perimeter,multi_scale_complexity
26162.0,697.4945087432861,0.6757704851669237,0.7725034333599403,0.8916533178828261,0.5869077530509691,,60.46614074707031,1.0,15.007258362041867,27,3.8500725836204186,5.176424726481823,0.5859658410805366,0.4645364134722171,0.9993830966273581,0.0011405096156522632,0.0002725511440075934,1.0,362,35288.375,695.5185914039612,3.563532530410953
12299.0,649.5533839464188,0.3663110049881893,0.415634728517459,0.7319744085701533,0.3812934027777778,,117.79280090332031,1.009077036607468,27.074066180096086,19,3.1798176984084288,9.683885880220863,0.8015698613791045,0.7701691927488421,0.9972434519501279,0.005864175036549568,0.0013990639708936214,1.0,1121,16838.25,644.1234077811241,2.974040919047353
32782.0,681.75439453125,0.8863176908418515,0.8389921783896871,0.9944939099306809,0.7784479483282675,,90.02483367919922,1.0,6.546243674043672,76,8.665462436740437,3.78955923246858,0.5341299137543986,0.33248590197807354,0.9995870312314886,0.008227694779634476,0.002974614268168807,1.0,857,44049.75,675.1025933027267,6.390739363617645
13545.5,589.7716376781464,0.48936976990643405,0.48145814730029035,0.9098878215893061,0.5168460012210012,,80.36316680908203,1.020629018484673,24.829673801823983,20,3.268925756502913,8.10258866449016,0.7649363707931701,0.7189217190458024,0.9986407722912747,0.0009967059595510364,0.0003700899542309344,1.0,212,18445.75,583.0046132206917,3.0787523915749713
13928.0,705.1269772052765,0.35201726235905123,0.40130711205825603,0.8635912698412699,0.6095938375350141,,79.30722045898438,1.0455587500713195,23.931014961159505,23,3.584868899682915,9.071157795788919,0.7569886495017006,0.709520967693079,0.9982907306223524,0.006237913854420185,0.0014991257339715958,1.0,1146,19036.875,694.0713701248169,3.4404283316756006
16253.5,642.6589419841766,0.4945334247198756,0.5636432809903953,0.8729523604919706,0.6478595344387755,,91.48393249511719,1.0259434734738673,20.66379863251497,17,2.9325814597990174,6.536364708326296,0.7344826222198511,0.6671409098295442,0.998901453222741,0.0026147477328777313,0.00048825869453139603,1.0,835,22049.5,628.5843040645123,2.810848250913282
13836.5,602.7279218435287,0.4786229172572811,0.35159577163590666,0.8774772489456828,0.7532937717770035,,83.11076354980469,1.0413244402575477,28.630729857509607,7,2.027631738832644,8.735047708580561,0.784812781761966,0.7134436159954959,0.9985513031030147,0.0004709627537522465,0.00022695634106639773,1.0,53,18793.375,567.6317278444767,1.8739069071898045
10369.0,583.1025931835175,0.383227611897431,0.3257789648882216,0.86278914960892,0.4723487609329446,,111.01548767089844,1.0302129357623762,26.85794849861511,13,2.598792420748527,8.996155591879479,0.8118369718763605,0.7827043348441979,0.9977168779426346,0.0008463322883471847,0.00026779843028634787,1.0,206,14215.625,571.9170425832272,2.720111785649653
28599.0,685.0681047439575,0.7657609493784817,0.641498330083307,0.9910421900719051,0.6649693080357143,,119.46084594726562,1.0,14.704550964384845,25,3.6470455096438483,5.220086125730028,0.5602883083853263,0.4158782636990484,0.9994745075582128,0.0004290679644327611,0.00020009094441775233,1.0,57,38511.0,679.1736613810062,3.380462200391843
2231.5,600.3990563154221,0.07779053409284382,0.21417900035252557,0.26671846052710213,0.19924107142857142,,98.96897888183594,1.2702414628242304,32.47337909400777,9,2.494975253764308,30.313041192190273,0.9531922436610459,0.9458462491370682,0.9676425920000136,0.00293041137047112,0.0005809235735796392,1.0,861,3424.375,593.8789822459221,2.408872943363445
24824.0,711.2691125869751,0.6166144920057429,0.5065059833513192,0.9285553976210069,0.5513503909026297,,142.52976989746094,1.0,25.236563555608395,25,3.752365635556084,6.054342123595635,0.5931691579385097,0.4909737534592925,0.9992665149303579,0.0009378737886436284,0.0003388303448446095,1.0,174,33514.875,701.8850784301758,3.3752293821467245
20586.0,815.3137083053589,0.3891637177569467,0.5246052310679278,0.6647936446425111,0.4888392857142857,,55.74663162231445,1.0430056350669388,40.6054823386793,6,2.0490604584537317,9.373475128051172,0.6869711529553388,0.5765116223847072,0.9990381515296263,0.0005412832251749933,0.0002854583435691893,1.0,57,27839.5,766.7781744599342,1.9328660676502183
18423.5,1100.090400338173,0.19130452947364854,0.584196279469329,0.6134623068726691,0.3843353638184246,,138.05287170410156,1.0970909853502504,34.12431120248535,14,2.838334097375104,14.864203222537764,0.6830170164518421,0.6155473185816251,0.9967392005615886,0.011245571076869965,0.005473514553159475,1.0,864,25288.625,1043.7246545255184,2.715363043204486
7298.0,1158.4305814504623,0.0683397986863151,0.2716250719034963,0.6373242511571042,0.38786139455782315,,105.0489501953125,1.289891838631218,29.521427932795117,13,2.885106117959169,28.00620941395229,0.8660319982708937,0.844047582723189,0.9842649796230515,0.01958649978041649,0.005565923638641834,1.0,1807,10765.125,1011.2378909289837,2.8846688062940586
5425.5,494.6345559358597,0.27866390883983183,0.15353809317861591,0.8441073512252042,0.6373942669172933,,177.8253631591797,1.0846713097808087,29.75902103710261,17,3.0822615201518353,16.550035478005242,0.900106552515724,0.883090532951226,0.994175839544158,0.0021274832542985678,0.0006787247257307172,1.0,391,7583.625,481.6622089743614,2.8850206075161924
15259.0,679.9411249160767,0.41475661197254565,0.447895618072665,0.8634807458336871,0.5493591589861752,,105.75871276855469,1.0342016514804135,24.839848232742433,12,2.4826001338078383,13.829420907748677,0.7570369017705174,0.6994784106328749,0.9971213127146937,0.006405955646187067,0.003236206481233239,1.0,663,20735.25,638.8198046088219,2.4178155839665325
23310.0,737.3137083053589,0.5388247307601716,0.5348235840913188,0.8698897244043066,0.7127568493150684,,39.68170166015625,1.0360269879690702,22.178631165272623,4,1.6578132996217967,7.780628663606812,0.64724245126265,0.5230997546538012,0.99918112059625,0.0008733976283110678,0.0004591676115524024,1.0,92,31413.625,693.0459413826466,1.6897482481488837
19141.0,611.2691134214401,0.643738647450998,0.49363099019499596,0.9147649884107147,0.6103635204081632,,111.03633117675781,1.0,22.398490402373106,23,3.5239849040237314,6.02936047304968,0.6811430089882388,0.606542872836257,0.9991533019614092,0.0009310520836152136,0.0003043075557798147,1.0,170,25892.875,608.3850786685944,3.3809578908541074
24971.5,636.7665860652924,0.7739162444757232,0.7685091118822306,0.9805434483841835,0.6406891420361248,,174.91567993164062,1.0,11.814267838305815,26,3.7181426783830585,4.2739087595841205,0.617554533306867,0.4896442792519262,0.9994591881649668,0.000647275650408119,0.00022256531519815326,1.0,136,33652.25,637.3868634402752,3.478910093963658
22195.0,705.4945106506348,0.5603736886144759,0.3329235582070664,0.9040180844347596,0.4718324829931973,,134.79739379882812,1.0,32.180921807567195,34,4.7218092180756726,6.815686960827723,0.6365608515025187,0.5442095312061622,0.9990335663887361,0.0013989923754706979,0.0003218963975086808,1.0,421,30013.75,702.665038973093,4.046681016454226
46161.0,860.0,0.7843107543664599,0.0,1.0,0.9907494848901099,0.0,0.0,1.0297269581644815,13.922577359669937,0,1.1689527317611808,4.378923766816129,0.4087443946188336,0.09661555008257154,0.9996403350084926,8.622305176686496e-05,4.895776146440767e-05,1.0,9,61699.5,807.0,1.1999739941776597
16078.5,602.8153560161591,0.5560153484172946,0.30483639049234457,0.9880476863516254,0.37552550448430494,,130.13941955566406,1.0,28.430585812365134,12,2.4843058581236512,10.773565986575873,0.7387383288574411,0.6690115137771705,0.9987299741123671,0.0002423596306471154,0.00012160988990217447,1.0,26,21840.0,623.1097328066826,2.5661089781310884
9593.0,648.0142798423767,0.2870748562617568,0.5374444426905179,0.638426727006522,0.44350439204808134,,99.97865295410156,1.0731346840148366,27.18067906871527,15,2.844941474701989,12.545437947784219,0.7372775803465257,0.6915303640439303,0.9974578161840165,0.002425489714369178,0.0008578435517847538,1.0,441,13240.75,637.4188273251057,2.642914745379634
10141.0,624.2396773099899,0.3270302361168948,0.37221619768377623,0.6642866500720556,0.32482383087764255,,154.83224487304688,1.0,32.978616843599276,18,3.129786168435993,15.147750854273227,0.808591953221502,0.7868740377812851,0.9968693328397983,0.0022223296109586954,0.0005388883873820305,1.0,589,13953.0,622.1736609339714,2.869820732460268
26774.5,750.541192650795,0.5972857690178008,0.6590881484124044,0.8741837534282356,0.6715113362760835,,113.38473510742188,1.0214873635677535,17.649135090269983,21,3.297978714470453,5.463439386115628,0.5782861621531301,0.45132105997279404,0.9993703101730741,0.0017858583014458418,0.0005730252014473081,1.0,331,36130.25,735.6320308446884,3.010565534764882
14663.5,765.9970346689224,0.3140460466985654,0.289089205827915,0.7537136982780777,0.3193270905923345,,50.4753532409668,1.018063775853978,35.37283594292098,12,2.5717921352831876,11.241417882243358,0.7451670055057769,0.6944685640036681,0.9979797596662019,0.0008338504121638834,0.0003606063255574554,1.0,109,20038.0,754.6381268799305,2.4256419303918717
31882.0,861.6568541526794,0.5396183721027467,0.5088910045070911,0.8437181607674495,0.6777636054421768,,155.63343811035156,1.0275350341046317,28.53376788756384,3,1.61287271298027,3.679678455442815,0.5681099841075546,0.35169091145330855,0.999540494577012,0.0007504672394134104,0.0003967602096963674,1.0,79,42842.625,809.096193999052,1.5692453352022282
6621.5,634.4680362939835,0.2067029866881918,0.4073584213464148,0.6673217435122197,0.42932633080464244,,68.48052215576172,1.1454759043022744,20.079279470854996,8,2.1462686990108244,16.6355869347581,0.7894095123043094,0.7428327499845943,0.9948686313944558,0.018700553104281425,0.00925684068351984,1.0,1396,9265.0,592.8969685435295,2.1432019053620412
25801.0,738.4650712013245,0.5945474024842161,0.9274089658719746,0.8457125999737773,0.543316206199461,,139.53773498535156,1.0,13.06565196406145,22,3.3306565196406144,5.159432158010719,0.6025301308424453,0.47108919339671157,0.9993521479730421,0.0015358667587861419,0.00047918586642481387,1.0,326,34840.875,735.2465137243271,3.0059154958309655
4666.5,478.551296710968,0.2560614140515804,0.18980111078567835,0.8760912419036891,0.4982383087764254,,99.48477172851562,1.122439612370618,30.796696208072163,8,2.2304065744513397,21.441454895354354,0.9195491895599134,0.8984723055058821,0.9930360387111592,0.00037022322067059577,0.00013558818318415433,1.0,68,6559.125,462.13529801368713,2.2043329277817407
22612.5,613.4873716831207,0.7550004127094746,0.5698151264588485,0.9909722374389202,0.7422695640756303,,104.86637878417969,1.0,18.370953930006248,19,3.0837095393000626,5.856936246240391,0.650054968612783,0.5367751206166146,0.9993555480383551,0.0003967728407587856,0.00016984542889986187,1.0,57,30500.25,601.9985185265541,2.7817973474161546
16028.0,621.8721460103989,0.5208192020773267,0.2758783810321534,0.968839725571977,0.49689980158730157,,69.63861846923828,1.0169280762506954,25.225038480255993,14,2.6691784610532556,7.33889037960752,0.7164249824728496,0.6686406524628082,0.9989183734104563,0.0003963029303122312,0.00016398071602452546,1.0,79,21762.625,611.5799932479858,2.5194182212097394
36495.0,815.7888823747635,0.6891085956489934,0.9788378300969776,0.9284015314364212,0.7338923745173745,,141.8717041015625,1.0027747694919271,11.633230404677809,21,3.219107073538705,4.928919700131889,0.4759497222968847,0.2568007964343637,0.9994599539641411,0.007572201546281576,0.0027890754863619804,1.0,894,49062.875,786.7957215309143,3.1627925531843437
18978.0,625.3178888559341,0.609899953635254,0.4393194055612154,0.9187645236250969,0.44126674107142855,,146.74742126464844,1.0,19.80374972488122,10,2.198037497248812,6.6341595106190265,0.6889278387066067,0.6101548193878791,0.999137537130174,0.00025458543677814305,0.00011892041948158294,1.0,35,25703.25,637.8757174015045,2.2775524244764282
29667.0,746.3818119764328,0.6692084250335147,0.8616511489155761,0.9561518008218516,0.6367402129120879,,155.2963104248047,1.0,13.277353468589906,34,4.5327735346859,4.502613697490428,0.5537868424076489,0.39343583803519266,0.9994651452103126,0.0008903747657313943,0.00021130831737536937,1.0,361,39974.75,737.9518352746964,3.927425215049216
30844.0,768.5584378242493,0.6561857103377116,0.7538894156501889,0.916598564657286,0.7247180451127819,,160.46646118164062,1.0027317444896469,15.071616519323692,10,2.1534479096828836,5.745580151564335,0.5405746562740436,0.37029676006917,0.9993755419065692,0.0010644849389791489,0.0002477002562955022,1.0,411,41526.375,745.8876051604748,2.171883218260569
22969.0,652.0,0.6789796535464635,0.0,1.0,0.9859632554945055,0.0,0.0,1.0382939101388449,24.820806809908404,0,1.286501978237929,8.44170403587442,0.6643619503682837,0.5332468933562261,0.9993701470199035,8.622305176686496e-05,4.895776146440767e-05,1.0,9,30857.0,612.0,1.342807254838632
18975.5,878.0802947282791,0.3092677466473367,0.5633144220646147,0.8162909747913619,0.6321795042643923,,102.8951416015625,1.0912591130877596,22.783712414631,22,3.51909623723407,9.350972471689438,0.6740015588668204,0.6054997475000559,0.9985454112409591,0.0055898018181324005,0.00141805165912956,1.0,1085,25876.875,861.3972708284855,3.177034826244081
36396.5,743.9970345497131,0.8262796892917059,0.71962571259295,0.9921222281282795,0.7385653409090909,,44.42439270019531,1.0,13.177845355467657,33,4.431778453554677,4.329299311195255,0.48883605523238516,0.25915914529163064,0.9995439596887608,0.0007379031740128994,0.0002532318467274308,1.0,124,48908.75,733.9310198426247,3.9657078464236646
12597.5,559.9726510047913,0.5048479508006055,0.35337800512341805,0.8314358314358314,0.5982855243161094,,90.06543731689453,1.0,28.196914257162017,24,3.681969142571621,8.624167294773423,0.7806145746607378,0.7385524588729513,0.9983753435919053,0.0023864232935011387,0.0008020689128898084,1.0,423,17159.0,552.4482652544975,3.375984048599389
18375.0,603.2102397680283,0.6345996105451762,0.7121935547392835,0.9146341463414634,0.5326704545454546,,89.84105682373047,1.0,13.905995464773612,14,2.539059954647736,4.85683619503425,0.7041818212928298,0.6221092490743056,0.9992014293689357,0.001058662310242653,0.0003008105850312859,1.0,261,24874.75,604.0731559693813,2.501820579079849
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
11758.0,584.4163030385971,0.4326121122388957,0.2778559253256991,0.9802009086740862,0.4374255952380952,,109.75517272949219,1.007552184751033,29.310527611240804,17,3.000657460863441,8.13619651098243,0.7877717419297113,0.7547780047106969,0.998346011994782,0.0002445430727675557,8.4961939137429e-05,1.0,89,16063.25,573.7558777630329,2.802106423155287
379.0,640.2497808933258,0.011618503601783991,0.3908217930348984,0.04167353895211391,0.020245726495726497,,123.94666290283203,1.1402109020770863,23.451752055645656,11,2.474728422633543,64.21568353601522,0.9811007394303923,0.9752848493092434,0.7619127876338729,0.004588148556649685,0.0014389961725100875,1.0,716,988.375,582.1561130583286,2.1722499491532803
8127.0,587.587874174118,0.2957974829409914,0.3123259799563308,0.7741105872267466,0.4122869318181818,,105.03416442871094,1.0527408356439725,31.372789471009636,14,2.766468730354069,6.9948214411395915,0.8548902400005427,0.8275055674608126,0.9974069087407029,0.0016034810105338693,0.00035172144998796284,1.0,544,11243.75,576.8416636288166,2.688971473303111
14373.0,576.2253956794739,0.5439669325794722,0.3720178144861316,0.9812930975626408,0.8226304945054945,,93.27649688720703,1.0310222997578378,27.630218627704604,10,2.307324486034884,10.520314501921908,0.7694504434472212,0.7027092221553306,0.9986119012165098,0.00033774637267924845,0.0001621563424123451,1.0,48,19504.375,547.5728527605534,2.2823332730124974
21502.0,634.6072064638138,0.6709323344209328,0.45074885415521226,0.9454753319848738,0.5274234693877551,,53.4614372253418,1.0,23.564425162543426,21,3.3356442516254345,7.215161038902331,0.6529452823581486,0.5592045976833362,0.9991841309951504,0.0006058522267267108,0.0001949781581060961,1.0,127,29055.75,639.792455047369,3.0902506524677578
10036.0,1618.5869961977005,0.0481391505765665,0.5181114654821717,0.507227332457293,0.3388937664618086,,87.94508361816406,1.2855918905832784,20.851467803870882,14,2.8941065686219876,33.699696282422266,0.8266417311284087,0.7950384368393375,0.9759634482207367,0.06574945896863937,0.02811521477997303,1.0,2855,15304.625,1322.1237106323242,2.657220113697317
10447.0,748.1076461076736,0.23457043417229903,0.6287673468470756,0.5651303689278373,0.36436244419642855,,89.90606689453125,1.052417089288669,27.054476539108666,8,2.1229618546797555,11.880819577826205,0.8223873003691782,0.7784812507828246,0.996829244008163,0.00215974822640419,0.001049727899953723,1.0,248,14409.75,712.9238801896572,2.115093011354003
17341.0,617.6467487812042,0.5712203656380433,0.48722465627042305,0.8846094985461409,0.6048060825892857,,12.769149780273438,1.012032910020347,17.82407451812084,20,3.1902736552015556,4.902095428651909,0.7222182357228444,0.6421960327611809,0.999165660895203,0.000858524173963815,0.00027451146161183715,1.0,256,23501.625,600.5322662889957,2.9575528297458082
